"ID","Date_ID","BibTexKey","ContentType"
5554,"ETH-13803","CalPal","D"
5555,"ETH-13803","EgyRadDat","D"
5556,"ETH-13803","DeeRowland.2012Synch","D"
5557,"ETH-13803","BonaniHaas.2001RdoO","D"
5560,"ETH-13804","CalPal","D"
5561,"ETH-13804","EgyRadDat","D"
5562,"ETH-13804","DeeRowland.2012Synch","D"
5563,"ETH-13804","BonaniHaas.2001RdoO","D"
5566,"ETH-13805","CalPal","D"
5567,"ETH-13805","EgyRadDat","D"
5568,"ETH-13805","DeeRowland.2012Synch","D"
5569,"ETH-13805","BonaniHaas.2001RdoO","D"
5572,"ETH-13819","CalPal","D"
5573,"ETH-13819","EgyRadDat","D"
5574,"ETH-13819","DeeRowland.2012Synch","D"
5575,"ETH-13819","BonaniHaas.2001RdoO","D"
5578,"ETH-13822","CalPal","D"
5579,"ETH-13822","EgyRadDat","D"
5580,"ETH-13822","DeeRowland.2012Synch","D"
5581,"ETH-13822","BonaniHaas.2001RdoO","D"
5584,"ETH-13825","CalPal","D"
5585,"ETH-13825","EgyRadDat","D"
5586,"ETH-13825","DeeRowland.2012Synch","D"
5587,"ETH-13825","BonaniHaas.2001RdoO","D"
5590,"ETH-13826","CalPal","D"
5591,"ETH-13826","EgyRadDat","D"
5592,"ETH-13826","DeeRowland.2012Synch","D"
5593,"ETH-13826","BonaniHaas.2001RdoO","D"
5596,"ETH-13827","CalPal","D"
5597,"ETH-13827","EgyRadDat","D"
5598,"ETH-13827","DeeRowland.2012Synch","D"
5599,"ETH-13827","BonaniHaas.2001RdoO","D"
5602,"ETH-13828","CalPal","D"
5603,"ETH-13828","EgyRadDat","D"
5604,"ETH-13828","DeeRowland.2012Synch","D"
5605,"ETH-13828","BonaniHaas.2001RdoO","D"
5608,"ETH-13829","CalPal","D"
5609,"ETH-13829","EgyRadDat","D"
5610,"ETH-13829","DeeRowland.2012Synch","D"
5611,"ETH-13829","BonaniHaas.2001RdoO","D"
5614,"ETH-13830","CalPal","D"
5615,"ETH-13830","EgyRadDat","D"
5616,"ETH-13830","DeeRowland.2012Synch","D"
5617,"ETH-13830","BonaniHaas.2001RdoO","D"
5620,"ETH-13832","CalPal","D"
5621,"ETH-13832","EgyRadDat","D"
5622,"ETH-13832","DeeRowland.2012Synch","D"
5623,"ETH-13832","BonaniHaas.2001RdoO","D"
5626,"ETH-13833","CalPal","D"
5627,"ETH-13833","EgyRadDat","D"
5628,"ETH-13833","DeeRowland.2012Synch","D"
5629,"ETH-13833","BonaniHaas.2001RdoO","D"
5632,"ETH-13834","CalPal","D"
5633,"ETH-13834","EgyRadDat","D"
5634,"ETH-13834","DeeRowland.2012Synch","D"
5635,"ETH-13834","BonaniHaas.2001RdoO","D"
5638,"ETH-13837","CalPal","D"
5639,"ETH-13837","EgyRadDat","D"
5640,"ETH-13837","DeeRowland.2012Synch","D"
5641,"ETH-13837","BonaniHaas.2001RdoO","D"
5644,"ETH-13838","CalPal","D"
5645,"ETH-13838","EgyRadDat","D"
5646,"ETH-13838","DeeRowland.2012Synch","D"
5647,"ETH-13838","BonaniHaas.2001RdoO","D"
5650,"ETH-13846","CalPal","D"
5653,"ETH-13847","CalPal","D"
5656,"ETH-13850","CalPal","D"
5657,"ETH-13850","EgyRadDat","D"
5658,"ETH-13850","DeeRowland.2012Synch","D"
5659,"ETH-13850","BonaniHaas.2001RdoO","D"
5662,"ETH-13852","CalPal","D"
5663,"ETH-13852","EgyRadDat","D"
5664,"ETH-13852","DeeRowland.2012Synch","D"
5665,"ETH-13852","BonaniHaas.2001RdoO","D"
5668,"ETH-13853","CalPal","D"
5669,"ETH-13853","EgyRadDat","D"
5670,"ETH-13853","DeeRowland.2012Synch","D"
5671,"ETH-13853","BonaniHaas.2001RdoO","D"
5674,"ETH-13854","CalPal","D"
5675,"ETH-13854","EgyRadDat","D"
5676,"ETH-13854","DeeRowland.2012Synch","D"
5677,"ETH-13854","BonaniHaas.2001RdoO","D"
5680,"ETH-13855","CalPal","D"
5681,"ETH-13855","EgyRadDat","D"
5682,"ETH-13855","DeeRowland.2012Synch","D"
5683,"ETH-13855","BonaniHaas.2001RdoO","D"
5686,"ETH-13857","CalPal","D"
5687,"ETH-13857","EgyRadDat","D"
5688,"ETH-13857","DeeRowland.2012Synch","D"
5689,"ETH-13857","BonaniHaas.2001RdoO","D"
5692,"ETH-13859","CalPal","D"
5693,"ETH-13859","EgyRadDat","D"
5694,"ETH-13859","DeeRowland.2012Synch","D"
5695,"ETH-13859","BonaniHaas.2001RdoO","D"
5698,"ETH-13861","CalPal","D"
5699,"ETH-13861","EgyRadDat","D"
5700,"ETH-13861","DeeRowland.2012Synch","D"
5701,"ETH-13861","BonaniHaas.2001RdoO","D"
5704,"ETH-13862","CalPal","D"
5705,"ETH-13862","EgyRadDat","D"
5706,"ETH-13862","DeeRowland.2012Synch","D"
5707,"ETH-13862","BonaniHaas.2001RdoO","D"
5710,"ETH-13863","CalPal","D"
5711,"ETH-13863","EgyRadDat","D"
5712,"ETH-13863","DeeRowland.2012Synch","D"
5713,"ETH-13863","BonaniHaas.2001RdoO","D"
5716,"ETH-13864","CalPal","D"
5717,"ETH-13864","EgyRadDat","D"
5718,"ETH-13864","DeeRowland.2012Synch","D"
5719,"ETH-13864","BonaniHaas.2001RdoO","D"
5722,"ETH-13865","CalPal","D"
5723,"ETH-13865","EgyRadDat","D"
5724,"ETH-13865","DeeRowland.2012Synch","D"
5725,"ETH-13865","BonaniHaas.2001RdoO","D"
5728,"ETH-13867","CalPal","D"
5729,"ETH-13867","EgyRadDat","D"
5730,"ETH-13867","DeeRowland.2012Synch","D"
5731,"ETH-13867","BonaniHaas.2001RdoO","D"
5734,"ETH-13868","CalPal","D"
5735,"ETH-13868","EgyRadDat","D"
5736,"ETH-13868","DeeRowland.2012Synch","D"
5737,"ETH-13868","BonaniHaas.2001RdoO","D"
5740,"ETH-13869","CalPal","D"
5741,"ETH-13869","EgyRadDat","D"
5742,"ETH-13869","DeeRowland.2012Synch","D"
5743,"ETH-13869","BonaniHaas.2001RdoO","D"
5746,"ETH-13871","CalPal","D"
5747,"ETH-13871","EgyRadDat","D"
5748,"ETH-13871","DeeRowland.2012Synch","D"
5749,"ETH-13871","BonaniHaas.2001RdoO","D"
5752,"ETH-13885","CalPal","D"
5753,"ETH-13885","EgyRadDat","D"
5754,"ETH-13885","DeeRowland.2012Synch","D"
5755,"ETH-13885","BonaniHaas.2001RdoO","D"
5758,"ETH-13886","CalPal","D"
5759,"ETH-13886","EgyRadDat","D"
5760,"ETH-13886","DeeRowland.2012Synch","D"
5761,"ETH-13886","BonaniHaas.2001RdoO","D"
5764,"ETH-13887","CalPal","D"
5765,"ETH-13887","EgyRadDat","D"
5766,"ETH-13887","DeeRowland.2012Synch","D"
5767,"ETH-13887","BonaniHaas.2001RdoO","D"
5770,"ETH-13888","CalPal","D"
5771,"ETH-13888","EgyRadDat","D"
5772,"ETH-13888","DeeRowland.2012Synch","D"
5773,"ETH-13888","BonaniHaas.2001RdoO","D"
5776,"ETH-13889","CalPal","D"
5777,"ETH-13889","EgyRadDat","D"
5778,"ETH-13889","DeeRowland.2012Synch","D"
5779,"ETH-13889","BonaniHaas.2001RdoO","D"
5782,"ETH-13890","CalPal","D"
5783,"ETH-13890","EgyRadDat","D"
5784,"ETH-13890","DeeRowland.2012Synch","D"
5785,"ETH-13890","BonaniHaas.2001RdoO","D"
5788,"ETH-13891","CalPal","D"
5789,"ETH-13891","EgyRadDat","D"
5790,"ETH-13891","DeeRowland.2012Synch","D"
5791,"ETH-13891","BonaniHaas.2001RdoO","D"
5794,"ETH-13892","CalPal","D"
5795,"ETH-13892","EgyRadDat","D"
5796,"ETH-13892","DeeRowland.2012Synch","D"
5797,"ETH-13892","BonaniHaas.2001RdoO","D"
5800,"ETH-13893","CalPal","D"
5801,"ETH-13893","EgyRadDat","D"
5802,"ETH-13893","DeeRowland.2012Synch","D"
5803,"ETH-13893","BonaniHaas.2001RdoO","D"
5806,"ETH-13900","CalPal","D"
5807,"ETH-13900","EgyRadDat","D"
5808,"ETH-13900","DeeRowland.2012Synch","D"
5809,"ETH-13900","BonaniHaas.2001RdoO","D"
5812,"ETH-13910","CalPal","D"
5813,"ETH-13910","EgyRadDat","D"
5814,"ETH-13910","DeeRowland.2012Synch","D"
5815,"ETH-13910","BonaniHaas.2001RdoO","D"
5818,"ETH-13911","CalPal","D"
5819,"ETH-13911","EgyRadDat","D"
5820,"ETH-13911","DeeRowland.2012Synch","D"
5821,"ETH-13911","BonaniHaas.2001RdoO","D"
5824,"ETH-13914","CalPal","D"
5825,"ETH-13914","EgyRadDat","D"
5826,"ETH-13914","DeeRowland.2012Synch","D"
5827,"ETH-13914","BonaniHaas.2001RdoO","D"
5830,"ETH-13915","CalPal","D"
5831,"ETH-13915","EgyRadDat","D"
5832,"ETH-13915","DeeRowland.2012Synch","D"
5833,"ETH-13915","BonaniHaas.2001RdoO","D"
5836,"ETH-13918","CalPal","D"
5837,"ETH-13918","EgyRadDat","D"
5838,"ETH-13918","DeeRowland.2012Synch","D"
5839,"ETH-13918","BonaniHaas.2001RdoO","D"
5842,"ETH-13919","CalPal","D"
5843,"ETH-13919","EgyRadDat","D"
5844,"ETH-13919","DeeRowland.2012Synch","D"
5845,"ETH-13919","BonaniHaas.2001RdoO","D"
5848,"ETH-13924","CalPal","D"
5849,"ETH-13924","EgyRadDat","D"
5850,"ETH-13924","DeeRowland.2012Synch","D"
5851,"ETH-13924","BonaniHaas.2001RdoO","D"
5854,"ETH-13925","CalPal","D"
5855,"ETH-13925","EgyRadDat","D"
5856,"ETH-13925","DeeRowland.2012Synch","D"
5857,"ETH-13925","BonaniHaas.2001RdoO","D"
5860,"ETH-13926","CalPal","D"
5861,"ETH-13926","EgyRadDat","D"
5862,"ETH-13926","DeeRowland.2012Synch","D"
5863,"ETH-13926","BonaniHaas.2001RdoO","D"
5866,"ETH-13927","CalPal","D"
5867,"ETH-13927","EgyRadDat","D"
5868,"ETH-13927","DeeRowland.2012Synch","D"
5869,"ETH-13927","BonaniHaas.2001RdoO","D"
5872,"ETH-13928","CalPal","D"
5873,"ETH-13928","EgyRadDat","D"
5874,"ETH-13928","DeeRowland.2012Synch","D"
5875,"ETH-13928","BonaniHaas.2001RdoO","D"
5878,"ETH-13931","CalPal","D"
5879,"ETH-13931","EgyRadDat","D"
5880,"ETH-13931","DeeRowland.2012Synch","D"
5881,"ETH-13931","BonaniHaas.2001RdoO","D"
5884,"ETH-13932","CalPal","D"
5885,"ETH-13932","EgyRadDat","D"
5886,"ETH-13932","DeeRowland.2012Synch","D"
5887,"ETH-13932","BonaniHaas.2001RdoO","D"
5890,"ETH-13936","CalPal","D"
5891,"ETH-13936","EgyRadDat","D"
5892,"ETH-13936","DeeRowland.2012Synch","D"
5893,"ETH-13936","BonaniHaas.2001RdoO","D"
5896,"ETH-13937","CalPal","D"
5897,"ETH-13937","EgyRadDat","D"
5898,"ETH-13937","DeeRowland.2012Synch","D"
5899,"ETH-13937","BonaniHaas.2001RdoO","D"
5902,"ETH-13943","CalPal","D"
5903,"ETH-13943","EgyRadDat","D"
5904,"ETH-13943","DeeRowland.2012Synch","D"
5905,"ETH-13943","BonaniHaas.2001RdoO","D"
5908,"ETH-13952","CalPal","D"
5909,"ETH-13952","EgyRadDat","D"
5910,"ETH-13952","DeeRowland.2012Synch","D"
5911,"ETH-13952","BonaniHaas.2001RdoO","D"
5914,"ETH-13955","CalPal","D"
5915,"ETH-13955","EgyRadDat","D"
5916,"ETH-13955","DeeRowland.2012Synch","D"
5917,"ETH-13955","BonaniHaas.2001RdoO","D"
5920,"ETH-13958","CalPal","D"
5921,"ETH-13958","EgyRadDat","D"
5922,"ETH-13958","BonaniHaas.2001RdoO","D"
5925,"ETH-13959","CalPal","D"
5926,"ETH-13959","EgyRadDat","D"
5927,"ETH-13959","BonaniHaas.2001RdoO","D"
5930,"ETH-13960","CalPal","D"
5931,"ETH-13960","EgyRadDat","D"
5932,"ETH-13960","BonaniHaas.2001RdoO","D"
5935,"ETH-15812","EgyRadDat","D"
5936,"ETH-15812","StrouhalBonani.2001Chrono","D"
5939,"ETH-15813","EgyRadDat","D"
5940,"ETH-15813","StrouhalBonani.2001Chrono","D"
5943,"ETH-15814","EgyRadDat","D"
5944,"ETH-15814","StrouhalBonani.2001Chrono","D"
5947,"ETH-17319","EgyRadDat","D"
5948,"ETH-17319","StrouhalBonani.2001Chrono","D"
5951,"ETH-17320","EgyRadDat","D"
5952,"ETH-17320","StrouhalBonani.2001Chrono","D"
5955,"ETH-17321","EgyRadDat","D"
5956,"ETH-17321","StrouhalBonani.2001Chrono","D"
5959,"ETH-4226","CalPal","D"
5960,"ETH-4226","EgyRadDat","D"
5961,"ETH-4226","DeeRowland.2012Synch","D"
5962,"ETH-4226","BonaniHaas.2001RdoO","D"
5965,"ETH-4227","CalPal","D"
5966,"ETH-4227","EgyRadDat","D"
5967,"ETH-4227","DeeRowland.2012Synch","D"
5968,"ETH-4227","BonaniHaas.2001RdoO","D"
5971,"ETH-4228","CalPal","D"
5972,"ETH-4228","EgyRadDat","D"
5973,"ETH-4228","DeeRowland.2012Synch","D"
5974,"ETH-4228","BonaniHaas.2001RdoO","D"
5977,"ETH-4229","CalPal","D"
5978,"ETH-4229","EgyRadDat","D"
5979,"ETH-4229","DeeRowland.2012Synch","D"
5980,"ETH-4229","BonaniHaas.2001RdoO","D"
5983,"ETH-4231","CalPal","D"
5984,"ETH-4231","EgyRadDat","D"
5985,"ETH-4231","DeeRowland.2012Synch","D"
5986,"ETH-4231","BonaniHaas.2001RdoO","D"
5989,"ETH-4232","CalPal","D"
5990,"ETH-4232","EgyRadDat","D"
5991,"ETH-4232","DeeRowland.2012Synch","D"
5992,"ETH-4232","BonaniHaas.2001RdoO","D"
5995,"ETH-4233","CalPal","D"
5996,"ETH-4233","EgyRadDat","D"
5997,"ETH-4233","DeeRowland.2012Synch","D"
5998,"ETH-4233","BonaniHaas.2001RdoO","D"
6001,"ETH-4234","CalPal","D"
6002,"ETH-4234","EgyRadDat","D"
6003,"ETH-4234","DeeRowland.2012Synch","D"
6004,"ETH-4234","BonaniHaas.2001RdoO","D"
6007,"ETH-4235","CalPal","D"
6008,"ETH-4235","EgyRadDat","D"
6009,"ETH-4235","DeeRowland.2012Synch","D"
6010,"ETH-4235","BonaniHaas.2001RdoO","D"
6013,"ETH-4236","CalPal","D"
6014,"ETH-4236","EgyRadDat","D"
6015,"ETH-4236","DeeRowland.2012Synch","D"
6016,"ETH-4236","BonaniHaas.2001RdoO","D"
6019,"ETH-4237","CalPal","D"
6020,"ETH-4237","EgyRadDat","D"
6021,"ETH-4237","DeeRowland.2012Synch","D"
6022,"ETH-4237","BonaniHaas.2001RdoO","D"
6025,"ETH-4238","CalPal","D"
6026,"ETH-4238","EgyRadDat","D"
6027,"ETH-4238","DeeRowland.2012Synch","D"
6028,"ETH-4238","BonaniHaas.2001RdoO","D"
6031,"ETH-4239","CalPal","D"
6032,"ETH-4239","EgyRadDat","D"
6033,"ETH-4239","DeeRowland.2012Synch","D"
6034,"ETH-4239","BonaniHaas.2001RdoO","D"
6037,"ETH-4240","CalPal","D"
6038,"ETH-4240","EgyRadDat","D"
6039,"ETH-4240","DeeRowland.2012Synch","D"
6040,"ETH-4240","BonaniHaas.2001RdoO","D"
6043,"ETH-4663","CalPal","D"
6044,"ETH-4663","EgyRadDat","D"
6045,"ETH-4663","DeeRowland.2012Synch","D"
6046,"ETH-4663","BonaniHaas.2001RdoO","D"
6049,"ETH-5330","CalPal","D"
6050,"ETH-5330","EgyRadDat","D"
6051,"ETH-5330","BonaniHaas.2001RdoO","D"
6054,"ETH-5331","CalPal","D"
6055,"ETH-5331","EgyRadDat","D"
6056,"ETH-5331","BonaniHaas.2001RdoO","D"
6059,"ETH-8016","EgyRadDat","D"
6060,"ETH-8016","RavenAston.1998Saq","D"
6063,"ETH-8017a","EgyRadDat","D"
6064,"ETH-8017a","RavenAston.1998Saq","D"
6067,"ETH-8017b","EgyRadDat","D"
6068,"ETH-8017b","RavenAston.1998Saq","D"
6071,"ETH-8018","EgyRadDat","D"
6072,"ETH-8018","RavenAston.1998Saq","D"
6075,"ETH-8019","EgyRadDat","D"
6076,"ETH-8019","RavenAston.1998Saq","D"
6079,"Fra-50","CalPal","D"
6080,"Fra-50","EgyRadDat","D"
6083,"GrN-1100","CalPal","D"
6084,"GrN-1100","EgyRadDat","D"
6085,"GrN-1100","DeeWengrow.2013Absolute","D"
6086,"GrN-1100","DeeRowland.2012Synch","D"
6087,"GrN-1100","Hassan.1980Archaic","D"
6088,"GrN-1100","Derricourt.1971RadChronENA","D"
6089,"GrN-1100","DeeveyFlint.1967RadMeasCI","D"
6090,"GrN-1100","deVriesBarendsen.1958GroRadII","D"
6093,"GrN-1109","CalPal","D"
6094,"GrN-1109","EgyRadDat","D"
6095,"GrN-1109","DeeWengrow.2013Absolute","D"
6096,"GrN-1109","DeeRowland.2012Synch","D"
6097,"GrN-1109","Hassan.1980Archaic","D"
6098,"GrN-1109","Derricourt.1971RadChronENA","D"
6099,"GrN-1109","DeeveyFlint.1967RadMeasCI","D"
6100,"GrN-1109","deVriesBarendsen.1958GroRadII","D"
6103,"GrN-1157","CalPal","D"
6104,"GrN-1157","EgyRadDat","D"
6105,"GrN-1157","DeeRowland.2012Synch","D"
6106,"GrN-1157","Derricourt.1971RadChronENA","D"
6107,"GrN-1157","DeeveyFlint.1967RadMeasCI","D"
6110,"GrN-1158","CalPal","D"
6111,"GrN-1158","Derricourt.1971RadChronENA","D"
6112,"GrN-1158","DeeveyFlint.1967RadMeasCI","D"
6115,"GrN-1178","EgyRadDat","D"
6116,"GrN-1178","DeeRowland.2012Synch","D"
6119,"GrN-5658","CalPal","D"
6120,"GrN-5658","EgyRadDat","D"
6121,"GrN-5658","DeeRowland.2012Synch","D"
6124,"GrN-684","CalPal","D"
6125,"GrN-684","EgyRadDat","D"
6126,"GrN-684","DeeRowland.2012Synch","D"
6127,"GrN-684","Mellaart.1979EgNEchr","D"
6130,"GrN-689","CalPal","D"
6131,"GrN-689","EgyRadDat","D"
6132,"GrN-689","DeeWengrow.2013Absolute","D"
6133,"GrN-689","DeeRowland.2012Synch","D"
6134,"GrN-689","Hassan.1980Archaic","D"
6135,"GrN-689","Derricourt.1971RadChronENA","D"
6136,"GrN-689","deVriesBarendsen.1958GroRadII","D"
6139,"GrN-902","CalPal","D"
6140,"GrN-902","EgyRadDat","D"
6141,"GrN-902","DeeWengrow.2013Absolute","D"
6142,"GrN-902","DeeRowland.2012Synch","D"
6143,"GrN-902","Hassan.1980Archaic","D"
6144,"GrN-902","Derricourt.1971RadChronENA","D"
6145,"GrN-902","DeeveyFlint.1967RadMeasCI","D"
6146,"GrN-902","deVriesBarendsen.1958GroRadII","D"
6149,"Hv-11518","EgyRadDat","D"
6150,"Hv-11518","GeyhMunro.1989AbsChroAR","D"
6153,"Hv-11519","EgyRadDat","D"
6154,"Hv-11519","GeyhMunro.1989AbsChroAR","D"
6157,"Hv-11520","EgyRadDat","D"
6158,"Hv-11520","GeyhMunro.1989AbsChroAR","D"
6161,"Hv-11521","EgyRadDat","D"
6162,"Hv-11521","GeyhMunro.1989AbsChroAR","D"
6165,"Hv-12209","EgyRadDat","D"
6166,"Hv-12209","GeyhMunro.1989AbsChroAR","D"
6169,"Hv-12210","EgyRadDat","D"
6170,"Hv-12210","GeyhMunro.1989AbsChroAR","D"
6173,"Hv-12214","EgyRadDat","D"
6174,"Hv-12214","GeyhMunro.1989AbsChroAR","D"
6177,"Hv-12215","EgyRadDat","D"
6178,"Hv-12215","GeyhMunro.1989AbsChroAR","D"
6181,"Hv-12565","EgyRadDat","D"
6182,"Hv-12565","GeyhMunro.1989AbsChroAR","D"
6185,"Hv-12566","EgyRadDat","D"
6186,"Hv-12566","GeyhMunro.1989AbsChroAR","D"
6189,"Hv-12567","EgyRadDat","D"
6190,"Hv-12567","GeyhMunro.1989AbsChroAR","D"
6193,"Hv-15504","EgyRadDat","D"
6194,"Hv-15504","GeyhMunro.1989AbsChroAR","D"
6197,"Hv-15505","EgyRadDat","D"
6198,"Hv-15505","GeyhMunro.1989AbsChroAR","D"
6201,"Hv-15506","EgyRadDat","D"
6202,"Hv-15506","GeyhMunro.1989AbsChroAR","D"
6205,"Hv-15507","EgyRadDat","D"
6206,"Hv-15507","GeyhMunro.1989AbsChroAR","D"
6209,"Hv-14870","EgyRadDat","D"
6210,"Hv-14870","GeyhMunro.1989AbsChroAR","D"
6213,"Hv-14871","EgyRadDat","D"
6214,"Hv-14871","GeyhMunro.1989AbsChroAR","D"
6217,"Hv-14872","EgyRadDat","D"
6218,"Hv-14872","GeyhMunro.1989AbsChroAR","D"
6221,"KIK-4327","C14Kikirpa","D"
6224,"KIK-4328","C14Kikirpa","D"
6227,"KIK-4331","C14Kikirpa","D"
6230,"KIK-4573","C14Kikirpa","D"
6233,"LJ-1314","CalPal","D"
6234,"LJ-1314","EgyRadDat","D"
6235,"LJ-1314","DeeRowland.2012Synch","D"
6238,"LJ-1315","CalPal","D"
6239,"LJ-1315","EgyRadDat","D"
6240,"LJ-1315","DeeRowland.2012Synch","D"
6243,"LJ-1459","CalPal","D"
6244,"LJ-1459","EgyRadDat","D"
6245,"LJ-1459","DeeWengrow.2013Absolute","D"
6246,"LJ-1459","DeeRowland.2012Synch","D"
6247,"LJ-1459","Hassan.1980Archaic","D"
6248,"LJ-1459","Suess.1967ChronAE","D"
6251,"LJ-1490","CalPal","D"
6252,"LJ-1490","EgyRadDat","D"
6253,"LJ-1490","DeeWengrow.2013Absolute","D"
6254,"LJ-1490","DeeRowland.2012Synch","D"
6255,"LJ-1490","Hassan.1980Archaic","D"
6256,"LJ-1490","Suess.1967ChronAE","D"
6259,"LJ-172","CalPal","D"
6260,"LJ-172","EgyRadDat","D"
6261,"LJ-172","DeeRowland.2012Synch","D"
6264,"LJ-175","CalPal","D"
6265,"LJ-175","EgyRadDat","D"
6266,"LJ-175","DeeRowland.2012Synch","D"
6269,"Lu-1503","CalPal","D"
6270,"Lu-1503","EgyRadDat","D"
6271,"Lu-1503","Hakansson.1980ULRadXIII","D"
6274,"Lu-1504","CalPal","D"
6275,"Lu-1504","EgyRadDat","D"
6276,"Lu-1504","Hakansson.1980ULRadXIII","D"
6279,"Lu-1505","CalPal","D"
6280,"Lu-1505","EgyRadDat","D"
6281,"Lu-1505","Hakansson.1980ULRadXIII","D"
6284,"OxA-1387","ORAU1387","D"
6285,"OxA-1387","HedgesHousley.1990RadOxAMS11","D"
6288,"OxA-1388","ORAU1388","D"
6289,"OxA-1388","HedgesHousley.1990RadOxAMS11","D"
6290,"OxA-1388","Radon13321","D"
6293,"OxA-1389","ORAU1389","D"
6294,"OxA-1389","HedgesHousley.1990RadOxAMS11","D"
6297,"OxA-1391","ORAU1391","D"
6298,"OxA-1391","HedgesHousley.1990RadOxAMS11","D"
6299,"OxA-1391","Radon5503","D"
6302,"OxA-147","CalPal","D"
6303,"OxA-147","Radon12728","D"
6304,"OxA-147","DeeRowland.2012Synch","D"
6305,"OxA-147","Radon8323","D"
6306,"OxA-147","Housley.1994EastMedChr","D"
6309,"OxA-14993","EgyRadDat","D"
6310,"OxA-14993","DeeRowland.2012Synch","D"
6313,"OxA-14994","EgyRadDat","D"
6314,"OxA-14994","DeeRowland.2012Synch","D"
6317,"OxA-15309","CalPal","D"
6318,"OxA-15309","EgyRadDat","D"
6319,"OxA-15309","DeeRowland.2012Synch","D"
6320,"OxA-15309","RamseyDee.2010Radiocarbon","D"
6323,"OxA-15310","EgyRadDat","D"
6324,"OxA-15310","DeeRowland.2012Synch","D"
6325,"OxA-15310","RamseyDee.2010Radiocarbon","D"
6328,"OxA-15311","CalPal","D"
6329,"OxA-15311","EgyRadDat","D"
6330,"OxA-15311","DeeRowland.2012Synch","D"
6331,"OxA-15311","RamseyDee.2010Radiocarbon","D"
6334,"OxA-15312","CalPal","D"
6335,"OxA-15312","EgyRadDat","D"
6336,"OxA-15312","DeeRowland.2012Synch","D"
6337,"OxA-15312","RamseyDee.2010Radiocarbon","D"
6340,"OxA-15313","CalPal","D"
6341,"OxA-15313","EgyRadDat","D"
6342,"OxA-15313","DeeRowland.2012Synch","D"
6343,"OxA-15313","RamseyDee.2010Radiocarbon","D"
6346,"OxA-15314","CalPal","D"
6347,"OxA-15314","EgyRadDat","D"
6348,"OxA-15314","DeeRowland.2012Synch","D"
6349,"OxA-15314","RamseyDee.2010Radiocarbon","D"
6352,"OxA-15315","CalPal","D"
6353,"OxA-15315","EgyRadDat","D"
6354,"OxA-15315","DeeRowland.2012Synch","D"
6355,"OxA-15315","RamseyDee.2010Radiocarbon","D"
6358,"OxA-15316","CalPal","D"
6359,"OxA-15316","EgyRadDat","D"
6360,"OxA-15316","DeeRowland.2012Synch","D"
6361,"OxA-15316","RamseyDee.2010Radiocarbon","D"
6364,"OxA-15317","CalPal","D"
6365,"OxA-15317","EgyRadDat","D"
6366,"OxA-15317","DeeRowland.2012Synch","D"
6367,"OxA-15317","RamseyDee.2010Radiocarbon","D"
6370,"OxA-15318","CalPal","D"
6371,"OxA-15318","EgyRadDat","D"
6372,"OxA-15318","DeeRowland.2012Synch","D"
6373,"OxA-15318","RamseyDee.2010Radiocarbon","D"
6376,"OxA-15501","Radon12009","D"
6377,"OxA-15501","HighamRamsey.2007AMS","D"
6380,"OxA-17850","CalPal","D"
6381,"OxA-17850","EgyRadDat","D"
6382,"OxA-17850","DeeWengrow.2013Absolute","D"
6383,"OxA-17850","RamseyDee.2010Radiocarbon","D"
6386,"OxA-18050","EgyRadDat","D"
6387,"OxA-18050","DeeRowland.2012Synch","D"
6390,"OxA-18052","CalPal","D"
6391,"OxA-18052","EgyRadDat","D"
6392,"OxA-18052","DeeRowland.2012Synch","D"
6393,"OxA-18052","RamseyDee.2010Radiocarbon","D"
6396,"OxA-18053","CalPal","D"
6397,"OxA-18053","EgyRadDat","D"
6398,"OxA-18053","DeeWengrow.2013Absolute","D"
6399,"OxA-18053","RamseyDee.2010Radiocarbon","D"
6402,"OxA-18406","CalPal","D"
6403,"OxA-18406","EgyRadDat","D"
6404,"OxA-18406","DeeWengrow.2013Absolute","D"
6405,"OxA-18406","RamseyDee.2010Radiocarbon","D"
6408,"OxA-18500","CalPal","D"
6409,"OxA-18500","EgyRadDat","D"
6410,"OxA-18500","DeeWengrow.2013Absolute","D"
6411,"OxA-18500","RamseyDee.2010Radiocarbon","D"
6414,"OxA-18514","CalPal","D"
6415,"OxA-18514","EgyRadDat","D"
6416,"OxA-18514","DeeRowland.2012Synch","D"
6419,"OxA-18553","CalPal","D"
6420,"OxA-18553","EgyRadDat","D"
6421,"OxA-18553","DeeRowland.2012Synch","D"
6422,"OxA-18553","RamseyDee.2010Radiocarbon","D"
6425,"OxA-18957","CalPal","D"
6426,"OxA-18957","EgyRadDat","D"
6427,"OxA-18957","DeeWengrow.2013Absolute","D"
6428,"OxA-18957","DeeRowland.2012Synch","D"
6429,"OxA-18957","RamseyDee.2010Radiocarbon","D"
6432,"OxA-19005","CalPal","D"
6433,"OxA-19005","EgyRadDat","D"
6434,"OxA-19005","DeeWengrow.2013Absolute","D"
6435,"OxA-19005","DeeRowland.2012Synch","D"
6436,"OxA-19005","RamseyDee.2010Radiocarbon","D"
6439,"OxA-19141","CalPal","D"
6440,"OxA-19141","EgyRadDat","D"
6441,"OxA-19141","DeeRowland.2012Synch","D"
6442,"OxA-19141","RamseyDee.2010Radiocarbon","D"
6445,"OxA-20014","CalPal","D"
6446,"OxA-20014","EgyRadDat","D"
6447,"OxA-20014","RamseyDee.2010Radiocarbon","D"
